path,class_id
data/processed_rois\class_1\group90100_90100_90100028_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100028_1.jpg,3
data/processed_rois\class_6\group90100_90100_90100028_2.jpg,6
data/processed_rois\class_5\group90100_90100_90100028_3.jpg,5
data/processed_rois\class_1\group90100_90100_90100029_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100029_1.jpg,3
data/processed_rois\class_5\group90100_90100_90100029_2.jpg,5
data/processed_rois\class_6\group90100_90100_90100029_3.jpg,6
data/processed_rois\class_4\group90100_90100_90100029_4.jpg,4
data/processed_rois\class_1\group90100_90100_90100030_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100030_1.jpg,2
data/processed_rois\class_1\group90100_90100_90100030_2.jpg,1
data/processed_rois\class_5\group90100_90100_90100030_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100030_4.jpg,6
data/processed_rois\class_1\group90100_90100_90100032_0.jpg,1
data/processed_rois\class_5\group90100_90100_90100032_1.jpg,5
data/processed_rois\class_6\group90100_90100_90100032_2.jpg,6
data/processed_rois\class_4\group90100_90100_90100032_3.jpg,4
data/processed_rois\class_2\group90100_90100_90100032_4.jpg,2
data/processed_rois\class_1\group90100_90100_90100033_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100033_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100033_2.jpg,4
data/processed_rois\class_6\group90100_90100_90100033_3.jpg,6
data/processed_rois\class_4\group90100_90100_90100033_4.jpg,4
data/processed_rois\class_2\group90100_90100_90100033_5.jpg,2
data/processed_rois\class_1\group90100_90100_90100035_0.jpg,1
data/processed_rois\class_4\group90100_90100_90100035_1.jpg,4
data/processed_rois\class_5\group90100_90100_90100035_2.jpg,5
data/processed_rois\class_6\group90100_90100_90100035_3.jpg,6
data/processed_rois\class_2\group90100_90100_90100035_4.jpg,2
data/processed_rois\class_1\group90100_90100_90100035_5.jpg,1
data/processed_rois\class_2\group90100_90100_90100035_6.jpg,2
data/processed_rois\class_1\group90100_90100_90100036_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100036_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100036_2.jpg,3
data/processed_rois\class_5\group90100_90100_90100036_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100036_4.jpg,6
data/processed_rois\class_1\group90100_90100_90100037_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100037_1.jpg,3
data/processed_rois\class_5\group90100_90100_90100037_2.jpg,5
data/processed_rois\class_6\group90100_90100_90100037_3.jpg,6
data/processed_rois\class_4\group90100_90100_90100037_4.jpg,4
data/processed_rois\class_1\group90100_90100_90100037_5.jpg,1
data/processed_rois\class_1\group90100_90100_90100038_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100038_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100038_2.jpg,3
data/processed_rois\class_5\group90100_90100_90100038_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100038_4.jpg,6
data/processed_rois\class_1\group90100_90100_90100040_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100040_1.jpg,3
data/processed_rois\class_3\group90100_90100_90100040_2.jpg,3
data/processed_rois\class_5\group90100_90100_90100040_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100040_4.jpg,6
data/processed_rois\class_2\group90100_90100_90100041_0.jpg,2
data/processed_rois\class_1\group90100_90100_90100041_1.jpg,1
data/processed_rois\class_4\group90100_90100_90100041_2.jpg,4
data/processed_rois\class_5\group90100_90100_90100041_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100041_4.jpg,6
data/processed_rois\class_1\group90100_90100_90100042_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100042_1.jpg,2
data/processed_rois\class_5\group90100_90100_90100042_2.jpg,5
data/processed_rois\class_6\group90100_90100_90100042_3.jpg,6
data/processed_rois\class_4\group90100_90100_90100042_4.jpg,4
data/processed_rois\class_1\group90100_90100_90100043_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100043_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100043_2.jpg,3
data/processed_rois\class_6\group90100_90100_90100043_3.jpg,6
data/processed_rois\class_4\group90100_90100_90100043_4.jpg,4
data/processed_rois\class_5\group90100_90100_90100043_5.jpg,5
data/processed_rois\class_1\group90100_90100_90100044_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100044_1.jpg,2
data/processed_rois\class_6\group90100_90100_90100044_2.jpg,6
data/processed_rois\class_5\group90100_90100_90100044_3.jpg,5
data/processed_rois\class_4\group90100_90100_90100044_4.jpg,4
data/processed_rois\class_1\group90100_90100_90100045_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100045_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100045_2.jpg,4
data/processed_rois\class_6\group90100_90100_90100045_3.jpg,6
data/processed_rois\class_2\group90100_90100_90100045_4.jpg,2
data/processed_rois\class_6\group90100_90100_90100045_5.jpg,6
data/processed_rois\class_1\group90100_90100_90100046_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100046_1.jpg,3
data/processed_rois\class_4\group90100_90100_90100046_2.jpg,4
data/processed_rois\class_5\group90100_90100_90100046_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100046_4.jpg,6
data/processed_rois\class_1\group90100_90100_90100046_5.jpg,1
data/processed_rois\class_1\group90100_90100_90100048_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100048_1.jpg,3
data/processed_rois\class_5\group90100_90100_90100048_2.jpg,5
data/processed_rois\class_6\group90100_90100_90100048_3.jpg,6
data/processed_rois\class_4\group90100_90100_90100048_4.jpg,4
data/processed_rois\class_1\group90100_90100_90100048_5.jpg,1
data/processed_rois\class_1\group90100_90100_90100049_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100049_1.jpg,3
data/processed_rois\class_4\group90100_90100_90100049_2.jpg,4
data/processed_rois\class_5\group90100_90100_90100049_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100049_4.jpg,6
data/processed_rois\class_2\group90100_90100_90100049_5.jpg,2
data/processed_rois\class_1\group90100_90100_90100050_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100050_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100050_2.jpg,4
data/processed_rois\class_6\group90100_90100_90100050_3.jpg,6
data/processed_rois\class_5\group90100_90100_90100050_4.jpg,5
data/processed_rois\class_1\group90100_90100_90100051_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100051_1.jpg,2
data/processed_rois\class_2\group90100_90100_90100051_2.jpg,2
data/processed_rois\class_4\group90100_90100_90100051_3.jpg,4
data/processed_rois\class_4\group90100_90100_90100051_4.jpg,4
data/processed_rois\class_6\group90100_90100_90100051_5.jpg,6
data/processed_rois\class_3\group90100_90100_90100051_6.jpg,3
data/processed_rois\class_5\group90100_90100_90100051_7.jpg,5
data/processed_rois\class_1\group90100_90100_90100052_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100052_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100052_2.jpg,4
data/processed_rois\class_4\group90100_90100_90100052_3.jpg,4
data/processed_rois\class_1\group90100_90100_90100053_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100053_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100053_2.jpg,4
data/processed_rois\class_5\group90100_90100_90100053_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100053_4.jpg,6
data/processed_rois\class_3\group90100_90100_90100053_5.jpg,3
data/processed_rois\class_1\group90100_90100_90100053_6.jpg,1
data/processed_rois\class_2\group90100_90100_90100053_7.jpg,2
data/processed_rois\class_1\group90100_90100_90100054_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100054_1.jpg,2
data/processed_rois\class_2\group90100_90100_90100054_2.jpg,2
data/processed_rois\class_4\group90100_90100_90100054_3.jpg,4
data/processed_rois\class_5\group90100_90100_90100054_4.jpg,5
data/processed_rois\class_6\group90100_90100_90100054_5.jpg,6
data/processed_rois\class_4\group90100_90100_90100054_6.jpg,4
data/processed_rois\class_1\group90100_90100_90100054_7.jpg,1
data/processed_rois\class_1\group90100_90100_90100056_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100056_1.jpg,3
data/processed_rois\class_4\group90100_90100_90100056_2.jpg,4
data/processed_rois\class_5\group90100_90100_90100056_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100056_4.jpg,6
data/processed_rois\class_1\group90100_90100_90100057_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100057_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100057_2.jpg,3
data/processed_rois\class_4\group90100_90100_90100057_3.jpg,4
data/processed_rois\class_6\group90100_90100_90100057_4.jpg,6
data/processed_rois\class_5\group90100_90100_90100057_5.jpg,5
data/processed_rois\class_1\group90100_90100_90100058_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100058_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100058_2.jpg,4
data/processed_rois\class_6\group90100_90100_90100058_3.jpg,6
data/processed_rois\class_5\group90100_90100_90100058_4.jpg,5
data/processed_rois\class_3\group90100_90100_90100058_5.jpg,3
data/processed_rois\class_1\group90100_90100_90100058_6.jpg,1
data/processed_rois\class_1\group90100_90100_90100059_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100059_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100059_2.jpg,4
data/processed_rois\class_2\group90100_90100_90100059_3.jpg,2
data/processed_rois\class_5\group90100_90100_90100059_4.jpg,5
data/processed_rois\class_6\group90100_90100_90100059_5.jpg,6
data/processed_rois\class_1\group90100_90100_90100060_0.jpg,1
data/processed_rois\class_4\group90100_90100_90100060_1.jpg,4
data/processed_rois\class_6\group90100_90100_90100060_2.jpg,6
data/processed_rois\class_5\group90100_90100_90100060_3.jpg,5
data/processed_rois\class_4\group90100_90100_90100060_4.jpg,4
data/processed_rois\class_5\group90100_90100_90100060_5.jpg,5
data/processed_rois\class_4\group90100_90100_90100060_6.jpg,4
data/processed_rois\class_3\group90100_90100_90100060_7.jpg,3
data/processed_rois\class_1\group90100_90100_90100060_8.jpg,1
data/processed_rois\class_4\group90100_90100_90100060_9.jpg,4
data/processed_rois\class_1\group90100_90100_90100061_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100061_1.jpg,3
data/processed_rois\class_6\group90100_90100_90100061_2.jpg,6
data/processed_rois\class_5\group90100_90100_90100061_3.jpg,5
data/processed_rois\class_3\group90100_90100_90100061_4.jpg,3
data/processed_rois\class_1\group90100_90100_90100061_5.jpg,1
data/processed_rois\class_1\group90100_90100_90100062_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100062_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100062_2.jpg,4
data/processed_rois\class_6\group90100_90100_90100062_3.jpg,6
data/processed_rois\class_5\group90100_90100_90100062_4.jpg,5
data/processed_rois\class_1\group90100_90100_90100064_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100064_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100064_2.jpg,4
data/processed_rois\class_5\group90100_90100_90100064_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100064_4.jpg,6
data/processed_rois\class_1\group90100_90100_90100064_5.jpg,1
data/processed_rois\class_1\group90100_90100_90100065_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100065_1.jpg,3
data/processed_rois\class_2\group90100_90100_90100065_2.jpg,2
data/processed_rois\class_4\group90100_90100_90100065_3.jpg,4
data/processed_rois\class_6\group90100_90100_90100065_4.jpg,6
data/processed_rois\class_5\group90100_90100_90100065_5.jpg,5
data/processed_rois\class_1\group90100_90100_90100066_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100066_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100066_2.jpg,3
data/processed_rois\class_4\group90100_90100_90100066_3.jpg,4
data/processed_rois\class_2\group90100_90100_90100066_4.jpg,2
data/processed_rois\class_5\group90100_90100_90100066_5.jpg,5
data/processed_rois\class_1\group90100_90100_90100067_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100067_1.jpg,3
data/processed_rois\class_5\group90100_90100_90100067_2.jpg,5
data/processed_rois\class_6\group90100_90100_90100067_3.jpg,6
data/processed_rois\class_2\group90100_90100_90100067_4.jpg,2
data/processed_rois\class_2\group90100_90100_90100067_5.jpg,2
data/processed_rois\class_1\group90100_90100_90100068_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100068_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100068_2.jpg,4
data/processed_rois\class_2\group90100_90100_90100068_3.jpg,2
data/processed_rois\class_3\group90100_90100_90100068_4.jpg,3
data/processed_rois\class_5\group90100_90100_90100068_5.jpg,5
data/processed_rois\class_1\group90100_90100_90100069_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100069_1.jpg,2
data/processed_rois\class_5\group90100_90100_90100069_2.jpg,5
data/processed_rois\class_6\group90100_90100_90100069_3.jpg,6
data/processed_rois\class_4\group90100_90100_90100069_4.jpg,4
data/processed_rois\class_1\group90100_90100_90100069_5.jpg,1
data/processed_rois\class_4\group90100_90100_90100069_6.jpg,4
data/processed_rois\class_1\group90100_90100_90100070_0.jpg,1
data/processed_rois\class_3\group90100_90100_90100070_1.jpg,3
data/processed_rois\class_5\group90100_90100_90100070_2.jpg,5
data/processed_rois\class_4\group90100_90100_90100070_3.jpg,4
data/processed_rois\class_2\group90100_90100_90100070_4.jpg,2
data/processed_rois\class_1\group90100_90100_90100072_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100072_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100072_2.jpg,4
data/processed_rois\class_5\group90100_90100_90100072_3.jpg,5
data/processed_rois\class_1\group90100_90100_90100073_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100073_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100073_2.jpg,3
data/processed_rois\class_5\group90100_90100_90100073_3.jpg,5
data/processed_rois\class_3\group90100_90100_90100073_4.jpg,3
data/processed_rois\class_5\group90100_90100_90100073_5.jpg,5
data/processed_rois\class_6\group90100_90100_90100073_6.jpg,6
data/processed_rois\class_1\group90100_90100_90100074_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100074_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100074_2.jpg,3
data/processed_rois\class_4\group90100_90100_90100074_3.jpg,4
data/processed_rois\class_6\group90100_90100_90100074_4.jpg,6
data/processed_rois\class_1\group90100_90100_90100075_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100075_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100075_2.jpg,3
data/processed_rois\class_6\group90100_90100_90100075_3.jpg,6
data/processed_rois\class_4\group90100_90100_90100075_4.jpg,4
data/processed_rois\class_3\group90100_90100_90100075_5.jpg,3
data/processed_rois\class_1\group90100_90100_90100076_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100076_1.jpg,2
data/processed_rois\class_6\group90100_90100_90100076_2.jpg,6
data/processed_rois\class_5\group90100_90100_90100076_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100076_4.jpg,6
data/processed_rois\class_2\group90100_90100_90100076_5.jpg,2
data/processed_rois\class_1\group90100_90100_90100077_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100077_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100077_2.jpg,3
data/processed_rois\class_4\group90100_90100_90100077_3.jpg,4
data/processed_rois\class_1\group90100_90100_90100077_4.jpg,1
data/processed_rois\class_1\group90100_90100_90100078_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100078_1.jpg,2
data/processed_rois\class_6\group90100_90100_90100078_2.jpg,6
data/processed_rois\class_5\group90100_90100_90100078_3.jpg,5
data/processed_rois\class_3\group90100_90100_90100078_4.jpg,3
data/processed_rois\class_1\group90100_90100_90100078_5.jpg,1
data/processed_rois\class_1\group90100_90100_90100081_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100081_1.jpg,2
data/processed_rois\class_4\group90100_90100_90100081_2.jpg,4
data/processed_rois\class_6\group90100_90100_90100081_3.jpg,6
data/processed_rois\class_5\group90100_90100_90100081_4.jpg,5
data/processed_rois\class_1\group90100_90100_90100082_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100082_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100082_2.jpg,3
data/processed_rois\class_5\group90100_90100_90100082_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100082_4.jpg,6
data/processed_rois\class_1\group90100_90100_90100083_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100083_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100083_2.jpg,3
data/processed_rois\class_3\group90100_90100_90100083_3.jpg,3
data/processed_rois\class_5\group90100_90100_90100083_4.jpg,5
data/processed_rois\class_6\group90100_90100_90100083_5.jpg,6
data/processed_rois\class_1\group90100_90100_90100084_0.jpg,1
data/processed_rois\class_2\group90100_90100_90100084_1.jpg,2
data/processed_rois\class_3\group90100_90100_90100084_2.jpg,3
data/processed_rois\class_5\group90100_90100_90100084_3.jpg,5
data/processed_rois\class_6\group90100_90100_90100084_4.jpg,6
data/processed_rois\class_5\group90100_90100_90100084_5.jpg,5
data/processed_rois\class_3\group90100_90100_90100086_0.jpg,3
data/processed_rois\class_4\group90100_90100_90100086_1.jpg,4
data/processed_rois\class_6\group90100_90100_90100086_2.jpg,6
data/processed_rois\class_5\group90100_90100_90100086_3.jpg,5
data/processed_rois\class_1\group92000_92000_92000000_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000000_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000000_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000000_3.jpg,4
data/processed_rois\class_4\group92000_92000_92000000_4.jpg,4
data/processed_rois\class_6\group92000_92000_92000000_5.jpg,6
data/processed_rois\class_5\group92000_92000_92000000_6.jpg,5
data/processed_rois\class_1\group92000_92000_92000001_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000001_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000001_2.jpg,3
data/processed_rois\class_5\group92000_92000_92000001_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000001_4.jpg,6
data/processed_rois\class_4\group92000_92000_92000001_5.jpg,4
data/processed_rois\class_3\group92000_92000_92000001_6.jpg,3
data/processed_rois\class_1\group92000_92000_92000002_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000002_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000002_2.jpg,4
data/processed_rois\class_6\group92000_92000_92000002_3.jpg,6
data/processed_rois\class_6\group92000_92000_92000002_4.jpg,6
data/processed_rois\class_2\group92000_92000_92000003_0.jpg,2
data/processed_rois\class_3\group92000_92000_92000003_1.jpg,3
data/processed_rois\class_3\group92000_92000_92000003_2.jpg,3
data/processed_rois\class_6\group92000_92000_92000003_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000003_4.jpg,5
data/processed_rois\class_4\group92000_92000_92000003_5.jpg,4
data/processed_rois\class_4\group92000_92000_92000003_6.jpg,4
data/processed_rois\class_3\group92000_92000_92000003_7.jpg,3
data/processed_rois\class_1\group92000_92000_92000004_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000004_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000004_2.jpg,4
data/processed_rois\class_6\group92000_92000_92000004_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000004_4.jpg,5
data/processed_rois\class_1\group92000_92000_92000004_5.jpg,1
data/processed_rois\class_2\group92000_92000_92000004_6.jpg,2
data/processed_rois\class_6\group92000_92000_92000004_7.jpg,6
data/processed_rois\class_1\group92000_92000_92000005_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000005_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000005_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000005_3.jpg,4
data/processed_rois\class_4\group92000_92000_92000005_4.jpg,4
data/processed_rois\class_1\group92000_92000_92000006_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000006_1.jpg,3
data/processed_rois\class_5\group92000_92000_92000006_2.jpg,5
data/processed_rois\class_6\group92000_92000_92000006_3.jpg,6
data/processed_rois\class_2\group92000_92000_92000006_4.jpg,2
data/processed_rois\class_1\group92000_92000_92000007_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000007_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000007_2.jpg,3
data/processed_rois\class_6\group92000_92000_92000007_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000007_4.jpg,5
data/processed_rois\class_6\group92000_92000_92000007_5.jpg,6
data/processed_rois\class_1\group92000_92000_92000008_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000008_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000008_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000008_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000008_4.jpg,6
data/processed_rois\class_5\group92000_92000_92000008_5.jpg,5
data/processed_rois\class_1\group92000_92000_92000009_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000009_1.jpg,2
data/processed_rois\class_2\group92000_92000_92000009_2.jpg,2
data/processed_rois\class_5\group92000_92000_92000009_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000009_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000010_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000010_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000010_2.jpg,4
data/processed_rois\class_3\group92000_92000_92000010_3.jpg,3
data/processed_rois\class_1\group92000_92000_92000011_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000011_1.jpg,3
data/processed_rois\class_6\group92000_92000_92000011_2.jpg,6
data/processed_rois\class_5\group92000_92000_92000011_3.jpg,5
data/processed_rois\class_3\group92000_92000_92000011_4.jpg,3
data/processed_rois\class_1\group92000_92000_92000012_0.jpg,1
data/processed_rois\class_1\group92000_92000_92000012_1.jpg,1
data/processed_rois\class_3\group92000_92000_92000012_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000012_3.jpg,4
data/processed_rois\class_5\group92000_92000_92000012_4.jpg,5
data/processed_rois\class_6\group92000_92000_92000012_5.jpg,6
data/processed_rois\class_1\group92000_92000_92000013_0.jpg,1
data/processed_rois\class_1\group92000_92000_92000013_1.jpg,1
data/processed_rois\class_2\group92000_92000_92000013_2.jpg,2
data/processed_rois\class_2\group92000_92000_92000013_3.jpg,2
data/processed_rois\class_5\group92000_92000_92000013_4.jpg,5
data/processed_rois\class_6\group92000_92000_92000013_5.jpg,6
data/processed_rois\class_1\group92000_92000_92000014_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000014_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000014_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000014_3.jpg,4
data/processed_rois\class_1\group92000_92000_92000015_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000015_1.jpg,2
data/processed_rois\class_6\group92000_92000_92000015_2.jpg,6
data/processed_rois\class_5\group92000_92000_92000015_3.jpg,5
data/processed_rois\class_1\group92000_92000_92000015_4.jpg,1
data/processed_rois\class_1\group92000_92000_92000016_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000016_1.jpg,2
data/processed_rois\class_2\group92000_92000_92000016_2.jpg,2
data/processed_rois\class_4\group92000_92000_92000016_3.jpg,4
data/processed_rois\class_3\group92000_92000_92000016_4.jpg,3
data/processed_rois\class_3\group92000_92000_92000016_5.jpg,3
data/processed_rois\class_5\group92000_92000_92000016_6.jpg,5
data/processed_rois\class_6\group92000_92000_92000016_7.jpg,6
data/processed_rois\class_1\group92000_92000_92000017_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000017_1.jpg,3
data/processed_rois\class_3\group92000_92000_92000017_2.jpg,3
data/processed_rois\class_6\group92000_92000_92000017_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000017_4.jpg,5
data/processed_rois\class_4\group92000_92000_92000017_5.jpg,4
data/processed_rois\class_1\group92000_92000_92000017_6.jpg,1
data/processed_rois\class_1\group92000_92000_92000018_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000018_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000018_2.jpg,4
data/processed_rois\class_4\group92000_92000_92000018_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000018_4.jpg,6
data/processed_rois\class_3\group92000_92000_92000018_5.jpg,3
data/processed_rois\class_1\group92000_92000_92000019_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000019_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000019_2.jpg,3
data/processed_rois\class_6\group92000_92000_92000019_3.jpg,6
data/processed_rois\class_1\group92000_92000_92000020_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000020_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000020_2.jpg,4
data/processed_rois\class_2\group92000_92000_92000020_3.jpg,2
data/processed_rois\class_2\group92000_92000_92000020_4.jpg,2
data/processed_rois\class_1\group92000_92000_92000021_0.jpg,1
data/processed_rois\class_4\group92000_92000_92000021_1.jpg,4
data/processed_rois\class_6\group92000_92000_92000021_2.jpg,6
data/processed_rois\class_3\group92000_92000_92000021_3.jpg,3
data/processed_rois\class_5\group92000_92000_92000021_4.jpg,5
data/processed_rois\class_1\group92000_92000_92000022_0.jpg,1
data/processed_rois\class_1\group92000_92000_92000022_1.jpg,1
data/processed_rois\class_5\group92000_92000_92000022_2.jpg,5
data/processed_rois\class_2\group92000_92000_92000023_0.jpg,2
data/processed_rois\class_4\group92000_92000_92000023_1.jpg,4
data/processed_rois\class_3\group92000_92000_92000023_2.jpg,3
data/processed_rois\class_3\group92000_92000_92000023_3.jpg,3
data/processed_rois\class_5\group92000_92000_92000023_4.jpg,5
data/processed_rois\class_6\group92000_92000_92000023_5.jpg,6
data/processed_rois\class_1\group92000_92000_92000024_0.jpg,1
data/processed_rois\class_1\group92000_92000_92000024_1.jpg,1
data/processed_rois\class_4\group92000_92000_92000024_2.jpg,4
data/processed_rois\class_5\group92000_92000_92000024_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000024_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000024_5.jpg,1
data/processed_rois\class_1\group92000_92000_92000025_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000025_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000025_2.jpg,4
data/processed_rois\class_6\group92000_92000_92000025_3.jpg,6
data/processed_rois\class_1\group92000_92000_92000026_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000026_1.jpg,3
data/processed_rois\class_5\group92000_92000_92000026_2.jpg,5
data/processed_rois\class_6\group92000_92000_92000026_3.jpg,6
data/processed_rois\class_1\group92000_92000_92000026_4.jpg,1
data/processed_rois\class_1\group92000_92000_92000027_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000027_1.jpg,2
data/processed_rois\class_2\group92000_92000_92000027_2.jpg,2
data/processed_rois\class_6\group92000_92000_92000027_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000027_4.jpg,5
data/processed_rois\class_1\group92000_92000_92000028_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000028_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000028_2.jpg,3
data/processed_rois\class_3\group92000_92000_92000028_3.jpg,3
data/processed_rois\class_4\group92000_92000_92000028_4.jpg,4
data/processed_rois\class_4\group92000_92000_92000028_5.jpg,4
data/processed_rois\class_1\group92000_92000_92000029_0.jpg,1
data/processed_rois\class_1\group92000_92000_92000029_1.jpg,1
data/processed_rois\class_3\group92000_92000_92000029_2.jpg,3
data/processed_rois\class_5\group92000_92000_92000029_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000029_4.jpg,6
data/processed_rois\class_3\group92000_92000_92000030_0.jpg,3
